Name                                                                                        Stmts   Miss  Cover
/home/gdub/tmp/metrics/2009-07-13/django/middleware/common                                     69     30    57%
/home/gdub/tmp/metrics/2009-07-13/django/middleware/doc                                         8      3    63%
/home/gdub/tmp/metrics/2009-07-13/django/middleware/http                                       23     18    22%
/home/gdub/tmp/metrics/2009-07-13/django/shortcuts/__init__                                    40      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/template/__init__                                    610     93    85%
/home/gdub/tmp/metrics/2009-07-13/django/template/context                                      74     11    85%
/home/gdub/tmp/metrics/2009-07-13/django/template/debug                                        80     18    78%
/home/gdub/tmp/metrics/2009-07-13/django/template/defaultfilters                              537     36    93%
/home/gdub/tmp/metrics/2009-07-13/django/template/defaulttags                                 563     79    86%
/home/gdub/tmp/metrics/2009-07-13/django/template/loader                                       64      8    88%
/home/gdub/tmp/metrics/2009-07-13/django/template/loader_tags                                 134     15    89%
/home/gdub/tmp/metrics/2009-07-13/django/template/loaders/__init__                              0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/template/loaders/app_directories                      36      2    94%
/home/gdub/tmp/metrics/2009-07-13/django/template/loaders/eggs                                 16      2    88%
/home/gdub/tmp/metrics/2009-07-13/django/template/loaders/filesystem                           25      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/templatetags/__init__                                  7      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/templatetags/cache                                    37      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/templatetags/i18n                                    139     21    85%
/home/gdub/tmp/metrics/2009-07-13/django/test/__init__                                          2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/test/_doctest                                        899    358    60%
/home/gdub/tmp/metrics/2009-07-13/django/test/client                                          213      5    98%
/home/gdub/tmp/metrics/2009-07-13/django/test/signals                                           2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/test/simple                                          102     28    73%
/home/gdub/tmp/metrics/2009-07-13/django/test/testcases                                       243     25    90%
/home/gdub/tmp/metrics/2009-07-13/django/test/utils                                            49      3    94%
/home/gdub/tmp/metrics/2009-07-13/django/utils/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/utils/_os                                             18      1    94%
/home/gdub/tmp/metrics/2009-07-13/django/utils/cache                                           99     24    76%
/home/gdub/tmp/metrics/2009-07-13/django/utils/checksums                                       11      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/utils/datastructures                                 260     38    85%
/home/gdub/tmp/metrics/2009-07-13/django/utils/dateformat                                     158     20    87%
/home/gdub/tmp/metrics/2009-07-13/django/utils/dates                                            8      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/utils/datetime_safe                                   56      3    95%
/home/gdub/tmp/metrics/2009-07-13/django/utils/decorators                                      46     16    65%
/home/gdub/tmp/metrics/2009-07-13/django/utils/encoding                                        70     17    76%
/home/gdub/tmp/metrics/2009-07-13/django/utils/feedgenerator                                  199     59    70%
/home/gdub/tmp/metrics/2009-07-13/django/utils/functional                                     115     10    91%
/home/gdub/tmp/metrics/2009-07-13/django/utils/hashcompat                                       9      5    44%
/home/gdub/tmp/metrics/2009-07-13/django/utils/html                                            98     19    81%
/home/gdub/tmp/metrics/2009-07-13/django/utils/http                                            47      1    98%
/home/gdub/tmp/metrics/2009-07-13/django/utils/importlib                                       23      6    74%
/home/gdub/tmp/metrics/2009-07-13/django/utils/itercompat                                      44     26    41%
/home/gdub/tmp/metrics/2009-07-13/django/utils/regex_helper                                   180      8    96%
/home/gdub/tmp/metrics/2009-07-13/django/utils/safestring                                      53      7    87%
/home/gdub/tmp/metrics/2009-07-13/django/utils/simplejson/__init__                             52     43    17%
/home/gdub/tmp/metrics/2009-07-13/django/utils/synch                                           56     16    71%
/home/gdub/tmp/metrics/2009-07-13/django/utils/termcolors                                      24     15    38%
/home/gdub/tmp/metrics/2009-07-13/django/utils/text                                           160     33    79%
/home/gdub/tmp/metrics/2009-07-13/django/utils/thread_support                                   6      3    50%
/home/gdub/tmp/metrics/2009-07-13/django/utils/timesince                                       35      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/utils/translation/__init__                            59      7    88%
/home/gdub/tmp/metrics/2009-07-13/django/utils/translation/trans_real                         310    131    58%
/home/gdub/tmp/metrics/2009-07-13/django/utils/tree                                            62      7    89%
/home/gdub/tmp/metrics/2009-07-13/django/utils/tzinfo                                          46      5    89%
/home/gdub/tmp/metrics/2009-07-13/django/utils/version                                         22      8    64%
/home/gdub/tmp/metrics/2009-07-13/django/utils/xmlutils                                         8      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/views/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/views/debug                                          162     74    54%
/home/gdub/tmp/metrics/2009-07-13/django/views/decorators/__init__                              0      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/views/decorators/cache                                22      5    77%
/home/gdub/tmp/metrics/2009-07-13/django/views/decorators/http                                 68      4    94%
/home/gdub/tmp/metrics/2009-07-13/django/views/decorators/vary                                 19      8    58%
/home/gdub/tmp/metrics/2009-07-13/django/views/defaults                                        11      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/views/generic/__init__                                 2      0   100%
/home/gdub/tmp/metrics/2009-07-13/django/views/generic/create_update                          100     13    87%
/home/gdub/tmp/metrics/2009-07-13/django/views/generic/date_based                             183     96    48%
/home/gdub/tmp/metrics/2009-07-13/django/views/generic/simple                                  17     10    41%
/home/gdub/tmp/metrics/2009-07-13/django/views/i18n                                            99     30    70%
/home/gdub/tmp/metrics/2009-07-13/django/views/static                                          69     28    59%
---------------------------------------------------------------------------------------------------------------
TOTAL                                                                                       28894   6477    78%
